cohort,prob,percentile,gender
1969.0,0.504,72,f
1970.0,0.519,72,f
1971.0,0.519,72,f
1972.0,0.527,72,f
1973.0,0.511,72,f
1974.0,0.496,72,f
1975.0,0.483,72,f
1976.0,0.473,72,f
1977.0,0.5,72,f
1978.0,0.462,72,f
1979.0,0.461,72,f
1980.0,0.428,72,f
1981.0,0.425,72,f
1982.0,0.438,72,f
1983.0,0.424,72,f
1984.0,0.402,72,f
1940.0,0.911,73,f
1941.0,0.878,73,f
1942.0,0.888,73,f
1943.0,0.864,73,f
1944.0,0.89,73,f
1945.0,0.838,73,f
1946.0,0.855,73,f
1947.0,0.823,73,f
1948.0,0.804,73,f
1949.0,0.76,73,f
1950.0,0.76,73,f
1951.0,0.749,73,f
1952.0,0.706,73,f
1953.0,0.679,73,f
1954.0,0.637,73,f
1955.0,0.645,73,f
1956.0,0.646,73,f
1957.0,0.647,73,f
1958.0,0.658,73,f
1959.0,0.636,73,f
1960.0,0.595,73,f
1961.0,0.554,73,f
1962.0,0.53,73,f
1963.0,0.54,73,f
1964.0,0.496,73,f
1965.0,0.522,73,f
1966.0,0.529,73,f
1967.0,0.524,73,f
1968.0,0.553,73,f
1969.0,0.503,73,f
1970.0,0.511,73,f
1971.0,0.516,73,f
1972.0,0.524,73,f
1973.0,0.507,73,f
1974.0,0.496,73,f
1975.0,0.48,73,f
1976.0,0.469,73,f
1977.0,0.5,73,f
1978.0,0.46,73,f
1979.0,0.462,73,f
1980.0,0.424,73,f
1981.0,0.423,73,f
1982.0,0.436,73,f
1983.0,0.417,73,f
1984.0,0.396,73,f
1940.0,0.91,74,f
1941.0,0.878,74,f
1942.0,0.885,74,f
1943.0,0.863,74,f
1944.0,0.888,74,f
1945.0,0.835,74,f
1946.0,0.85,74,f
1947.0,0.823,74,f
1948.0,0.793,74,f
1949.0,0.757,74,f
1950.0,0.756,74,f
1951.0,0.751,74,f
1952.0,0.702,74,f
1953.0,0.671,74,f
1954.0,0.631,74,f
1955.0,0.636,74,f
1956.0,0.639,74,f
1957.0,0.64,74,f
1958.0,0.655,74,f
1959.0,0.635,74,f
1960.0,0.59,74,f
1961.0,0.543,74,f
1962.0,0.524,74,f
1963.0,0.531,74,f
1964.0,0.488,74,f
1965.0,0.513,74,f
1966.0,0.524,74,f
1967.0,0.519,74,f
1968.0,0.551,74,f
1969.0,0.496,74,f
1970.0,0.506,74,f
1971.0,0.508,74,f
1972.0,0.518,74,f
1973.0,0.498,74,f
1974.0,0.492,74,f
1975.0,0.476,74,f
1976.0,0.462,74,f
1977.0,0.488,74,f
1978.0,0.454,74,f
1979.0,0.458,74,f
1980.0,0.42,74,f
1981.0,0.419,74,f
1982.0,0.428,74,f
1983.0,0.41,74,f
1984.0,0.39,74,f
1940.0,0.908,75,f
1941.0,0.878,75,f
1942.0,0.882,75,f
1943.0,0.861,75,f
1944.0,0.888,75,f
1945.0,0.833,75,f
1946.0,0.845,75,f
1947.0,0.819,75,f
1948.0,0.788,75,f
1949.0,0.755,75,f
1950.0,0.755,75,f
1951.0,0.75,75,f
1952.0,0.7,75,f
1953.0,0.669,75,f
1954.0,0.629,75,f
1955.0,0.631,75,f
1956.0,0.633,75,f
1957.0,0.643,75,f
1958.0,0.654,75,f
1959.0,0.637,75,f
1960.0,0.585,75,f
1961.0,0.549,75,f
1962.0,0.522,75,f
1963.0,0.531,75,f
1964.0,0.49,75,f
1965.0,0.513,75,f
1966.0,0.522,75,f
1967.0,0.524,75,f
1968.0,0.554,75,f
1969.0,0.495,75,f
1970.0,0.507,75,f
1971.0,0.506,75,f
1972.0,0.521,75,f
1973.0,0.497,75,f
1974.0,0.493,75,f
1975.0,0.478,75,f
1976.0,0.459,75,f
1977.0,0.48,75,f
1978.0,0.456,75,f
1979.0,0.459,75,f
1980.0,0.423,75,f
1981.0,0.42,75,f
1982.0,0.427,75,f
1983.0,0.408,75,f
1984.0,0.384,75,f
1940.0,0.909,76,f
1941.0,0.88,76,f
1942.0,0.882,76,f
1943.0,0.864,76,f
1944.0,0.888,76,f
1945.0,0.832,76,f
1946.0,0.84,76,f
1947.0,0.816,76,f
1948.0,0.788,76,f
1949.0,0.757,76,f
1950.0,0.756,76,f
1951.0,0.746,76,f
1952.0,0.695,76,f
1953.0,0.663,76,f
1954.0,0.622,76,f
1955.0,0.627,76,f
1956.0,0.632,76,f
1957.0,0.644,76,f
1958.0,0.65,76,f
1959.0,0.634,76,f
1960.0,0.572,76,f
1961.0,0.549,76,f
1962.0,0.512,76,f
1963.0,0.522,76,f
1964.0,0.485,76,f
1965.0,0.503,76,f
1966.0,0.518,76,f
1967.0,0.519,76,f
1968.0,0.538,76,f
1969.0,0.485,76,f
1970.0,0.506,76,f
1971.0,0.498,76,f
1972.0,0.517,76,f
1973.0,0.492,76,f
1974.0,0.488,76,f
1975.0,0.472,76,f
1976.0,0.45,76,f
1977.0,0.475,76,f
1978.0,0.454,76,f
1979.0,0.452,76,f
1980.0,0.42,76,f
1981.0,0.414,76,f
1982.0,0.42,76,f
1983.0,0.4,76,f
1984.0,0.366,76,f
1940.0,0.906,77,f
1941.0,0.878,77,f
1942.0,0.876,77,f
1943.0,0.86,77,f
1944.0,0.887,77,f
1945.0,0.828,77,f
1946.0,0.835,77,f
1947.0,0.808,77,f
1948.0,0.783,77,f
1949.0,0.757,77,f
1950.0,0.75,77,f
1951.0,0.742,77,f
1952.0,0.691,77,f
1953.0,0.65,77,f
1954.0,0.621,77,f
1955.0,0.624,77,f
1956.0,0.63,77,f
1957.0,0.638,77,f
1958.0,0.647,77,f
1959.0,0.628,77,f
1960.0,0.568,77,f
1961.0,0.551,77,f
1962.0,0.51,77,f
1963.0,0.522,77,f
1964.0,0.483,77,f
1965.0,0.503,77,f
1966.0,0.517,77,f
1967.0,0.516,77,f
1968.0,0.529,77,f
1969.0,0.484,77,f
1970.0,0.508,77,f
1971.0,0.499,77,f
1972.0,0.516,77,f
1973.0,0.491,77,f
1974.0,0.488,77,f
1975.0,0.471,77,f
1976.0,0.447,77,f
1977.0,0.477,77,f
1978.0,0.452,77,f
1979.0,0.45,77,f
1980.0,0.423,77,f
1981.0,0.406,77,f
1982.0,0.419,77,f
1983.0,0.402,77,f
1984.0,0.362,77,f
1940.0,0.904,78,f
1941.0,0.874,78,f
1942.0,0.874,78,f
1943.0,0.858,78,f
1944.0,0.881,78,f
1945.0,0.822,78,f
1946.0,0.832,78,f
1947.0,0.802,78,f
1948.0,0.771,78,f
1949.0,0.75,78,f
1950.0,0.732,78,f
1951.0,0.736,78,f
1952.0,0.689,78,f
1953.0,0.643,78,f
1954.0,0.61,78,f
1955.0,0.623,78,f
1956.0,0.627,78,f
1957.0,0.63,78,f
1958.0,0.64,78,f
1959.0,0.621,78,f
1960.0,0.566,78,f
1961.0,0.545,78,f
1962.0,0.497,78,f
1963.0,0.507,78,f
1964.0,0.482,78,f
1965.0,0.496,78,f
1966.0,0.511,78,f
1967.0,0.511,78,f
1968.0,0.519,78,f
1969.0,0.478,78,f
1970.0,0.498,78,f
1971.0,0.494,78,f
1972.0,0.507,78,f
1973.0,0.484,78,f
1974.0,0.483,78,f
1975.0,0.469,78,f
1976.0,0.44,78,f
1977.0,0.474,78,f
1978.0,0.447,78,f
1979.0,0.441,78,f
1980.0,0.42,78,f
1981.0,0.404,78,f
1982.0,0.417,78,f
1983.0,0.399,78,f
1984.0,0.354,78,f
1940.0,0.904,79,f
1941.0,0.874,79,f
1942.0,0.876,79,f
1943.0,0.857,79,f
1944.0,0.879,79,f
1945.0,0.819,79,f
1946.0,0.832,79,f
1947.0,0.801,79,f
1948.0,0.765,79,f
1949.0,0.751,79,f
1950.0,0.731,79,f
1951.0,0.733,79,f
1952.0,0.686,79,f
1953.0,0.638,79,f
1954.0,0.612,79,f
1955.0,0.621,79,f
1956.0,0.619,79,f
1957.0,0.627,79,f
1958.0,0.638,79,f
1959.0,0.62,79,f
1960.0,0.566,79,f
1961.0,0.541,79,f
1962.0,0.493,79,f
1963.0,0.503,79,f
1964.0,0.477,79,f
1965.0,0.494,79,f
1966.0,0.508,79,f
1967.0,0.507,79,f
1968.0,0.519,79,f
1969.0,0.477,79,f
1970.0,0.486,79,f
1971.0,0.493,79,f
1972.0,0.505,79,f
1973.0,0.479,79,f
1974.0,0.479,79,f
1975.0,0.47,79,f
1976.0,0.44,79,f
1977.0,0.473,79,f
1978.0,0.447,79,f
1979.0,0.436,79,f
1980.0,0.416,79,f
1981.0,0.4,79,f
1982.0,0.413,79,f
1983.0,0.399,79,f
1984.0,0.351,79,f
1940.0,0.9,80,f
1941.0,0.871,80,f
1942.0,0.871,80,f
1943.0,0.853,80,f
1944.0,0.875,80,f
1945.0,0.814,80,f
1946.0,0.831,80,f
1947.0,0.794,80,f
1948.0,0.76,80,f
1949.0,0.743,80,f
1950.0,0.722,80,f
1951.0,0.723,80,f
1952.0,0.678,80,f
1953.0,0.634,80,f
1954.0,0.605,80,f
1955.0,0.613,80,f
1956.0,0.605,80,f
1957.0,0.619,80,f
1958.0,0.627,80,f
1959.0,0.614,80,f
1960.0,0.55,80,f
1961.0,0.523,80,f
1962.0,0.487,80,f
1963.0,0.497,80,f
1964.0,0.461,80,f
1965.0,0.489,80,f
1966.0,0.499,80,f
1967.0,0.501,80,f
1968.0,0.517,80,f
1969.0,0.471,80,f
1970.0,0.471,80,f
1971.0,0.488,80,f
1972.0,0.499,80,f
1973.0,0.476,80,f
1974.0,0.472,80,f
1975.0,0.462,80,f
1976.0,0.436,80,f
1977.0,0.463,80,f
1978.0,0.441,80,f
1979.0,0.425,80,f
1980.0,0.408,80,f
1981.0,0.388,80,f
1982.0,0.406,80,f
1983.0,0.395,80,f
1984.0,0.341,80,f
1940.0,0.9,81,f
1941.0,0.868,81,f
1942.0,0.866,81,f
1943.0,0.847,81,f
1944.0,0.868,81,f
1945.0,0.812,81,f
1946.0,0.823,81,f
1947.0,0.781,81,f
1948.0,0.756,81,f
1949.0,0.735,81,f
1950.0,0.712,81,f
1951.0,0.719,81,f
1952.0,0.681,81,f
1953.0,0.631,81,f
1954.0,0.6,81,f
1955.0,0.607,81,f
1956.0,0.601,81,f
1957.0,0.612,81,f
1958.0,0.622,81,f
1959.0,0.61,81,f
1960.0,0.537,81,f
1961.0,0.51,81,f
1962.0,0.483,81,f
1963.0,0.492,81,f
1964.0,0.457,81,f
1965.0,0.486,81,f
1966.0,0.496,81,f
1967.0,0.501,81,f
1968.0,0.51,81,f
1969.0,0.468,81,f
1970.0,0.469,81,f
1971.0,0.487,81,f
1972.0,0.496,81,f
1973.0,0.477,81,f
1974.0,0.469,81,f
1975.0,0.461,81,f
1976.0,0.435,81,f
1977.0,0.459,81,f
1978.0,0.44,81,f
1979.0,0.423,81,f
1980.0,0.407,81,f
1981.0,0.381,81,f
1982.0,0.401,81,f
1983.0,0.382,81,f
1984.0,0.334,81,f
1940.0,0.902,82,f
1941.0,0.869,82,f
1942.0,0.864,82,f
1943.0,0.847,82,f
1944.0,0.867,82,f
1945.0,0.817,82,f
1946.0,0.82,82,f
1947.0,0.783,82,f
1948.0,0.757,82,f
1949.0,0.73,82,f
1950.0,0.711,82,f
1951.0,0.713,82,f
1952.0,0.673,82,f
1953.0,0.629,82,f
1954.0,0.593,82,f
1955.0,0.605,82,f
1956.0,0.6,82,f
1957.0,0.604,82,f
1958.0,0.624,82,f
1959.0,0.602,82,f
1960.0,0.53,82,f
1961.0,0.509,82,f
1962.0,0.479,82,f
1963.0,0.484,82,f
1964.0,0.455,82,f
1965.0,0.485,82,f
1966.0,0.498,82,f
1967.0,0.494,82,f
1968.0,0.497,82,f
1969.0,0.453,82,f
1970.0,0.469,82,f
1971.0,0.48,82,f
1972.0,0.49,82,f
1973.0,0.479,82,f
1974.0,0.465,82,f
1975.0,0.46,82,f
1976.0,0.434,82,f
1977.0,0.458,82,f
1978.0,0.435,82,f
1979.0,0.424,82,f
1980.0,0.403,82,f
1981.0,0.381,82,f
1982.0,0.398,82,f
1983.0,0.378,82,f
1984.0,0.321,82,f
1940.0,0.9,83,f
1941.0,0.863,83,f
1942.0,0.86,83,f
1943.0,0.839,83,f
1944.0,0.865,83,f
1945.0,0.816,83,f
1946.0,0.814,83,f
1947.0,0.782,83,f
1948.0,0.747,83,f
1949.0,0.725,83,f
1950.0,0.708,83,f
1951.0,0.71,83,f
1952.0,0.671,83,f
1953.0,0.623,83,f
1954.0,0.586,83,f
1955.0,0.591,83,f
1956.0,0.59,83,f
1957.0,0.603,83,f
1958.0,0.621,83,f
1959.0,0.595,83,f
1960.0,0.521,83,f
1961.0,0.503,83,f
1962.0,0.464,83,f
1963.0,0.471,83,f
1964.0,0.453,83,f
1965.0,0.484,83,f
1966.0,0.492,83,f
1967.0,0.486,83,f
1968.0,0.478,83,f
1969.0,0.434,83,f
1970.0,0.465,83,f
1971.0,0.475,83,f
1972.0,0.477,83,f
1973.0,0.476,83,f
1974.0,0.458,83,f
1975.0,0.452,83,f
1976.0,0.423,83,f
1977.0,0.454,83,f
1978.0,0.423,83,f
1979.0,0.418,83,f
1980.0,0.396,83,f
1981.0,0.377,83,f
1982.0,0.386,83,f
1983.0,0.366,83,f
1984.0,0.308,83,f
1940.0,0.899,84,f
1941.0,0.856,84,f
1942.0,0.858,84,f
1943.0,0.835,84,f
1944.0,0.867,84,f
1945.0,0.811,84,f
1946.0,0.806,84,f
1947.0,0.779,84,f
1948.0,0.739,84,f
1949.0,0.72,84,f
1950.0,0.703,84,f
1951.0,0.71,84,f
1952.0,0.659,84,f
1953.0,0.616,84,f
1954.0,0.582,84,f
1955.0,0.582,84,f
1956.0,0.588,84,f
1957.0,0.6,84,f
1958.0,0.616,84,f
1959.0,0.588,84,f
1960.0,0.521,84,f
1961.0,0.497,84,f
1962.0,0.463,84,f
1963.0,0.471,84,f
1964.0,0.457,84,f
1965.0,0.483,84,f
1966.0,0.487,84,f
1967.0,0.48,84,f
1968.0,0.47,84,f
1969.0,0.437,84,f
1970.0,0.463,84,f
1971.0,0.474,84,f
1972.0,0.472,84,f
1973.0,0.47,84,f
1974.0,0.46,84,f
1975.0,0.451,84,f
1976.0,0.425,84,f
1977.0,0.45,84,f
1978.0,0.422,84,f
1979.0,0.414,84,f
1980.0,0.396,84,f
1981.0,0.371,84,f
1982.0,0.383,84,f
1983.0,0.364,84,f
1984.0,0.305,84,f
1940.0,0.892,85,f
1941.0,0.85,85,f
1942.0,0.855,85,f
1943.0,0.836,85,f
1944.0,0.864,85,f
1945.0,0.803,85,f
1946.0,0.787,85,f
1947.0,0.761,85,f
1948.0,0.733,85,f
1949.0,0.709,85,f
1950.0,0.698,85,f
1951.0,0.703,85,f
1952.0,0.646,85,f
1953.0,0.605,85,f
1954.0,0.571,85,f
1955.0,0.57,85,f
1956.0,0.585,85,f
1957.0,0.59,85,f
1958.0,0.601,85,f
1959.0,0.569,85,f
1960.0,0.502,85,f
1961.0,0.484,85,f
1962.0,0.453,85,f
1963.0,0.458,85,f
1964.0,0.445,85,f
1965.0,0.471,85,f
1966.0,0.473,85,f
1967.0,0.472,85,f
1968.0,0.462,85,f
1969.0,0.429,85,f
1970.0,0.448,85,f
1971.0,0.468,85,f
1972.0,0.454,85,f
1973.0,0.463,85,f
1974.0,0.452,85,f
1975.0,0.438,85,f
1976.0,0.418,85,f
1977.0,0.436,85,f
1978.0,0.413,85,f
1979.0,0.4,85,f
1980.0,0.388,85,f
1981.0,0.361,85,f
1982.0,0.371,85,f
1983.0,0.351,85,f
1984.0,0.296,85,f
1940.0,0.889,86,f
1941.0,0.847,86,f
1942.0,0.853,86,f
1943.0,0.832,86,f
1944.0,0.861,86,f
1945.0,0.797,86,f
1946.0,0.776,86,f
1947.0,0.749,86,f
1948.0,0.724,86,f
1949.0,0.701,86,f
1950.0,0.693,86,f
1951.0,0.696,86,f
1952.0,0.642,86,f
1953.0,0.596,86,f
1954.0,0.557,86,f
1955.0,0.569,86,f
1956.0,0.582,86,f
1957.0,0.583,86,f
1958.0,0.59,86,f
1959.0,0.564,86,f
1960.0,0.491,86,f
1961.0,0.482,86,f
1962.0,0.441,86,f
1963.0,0.447,86,f
1964.0,0.436,86,f
1965.0,0.465,86,f
1966.0,0.473,86,f
1967.0,0.465,86,f
1968.0,0.449,86,f
1969.0,0.424,86,f
1970.0,0.443,86,f
1971.0,0.464,86,f
1972.0,0.45,86,f
1973.0,0.461,86,f
1974.0,0.442,86,f
1975.0,0.435,86,f
1976.0,0.413,86,f
1977.0,0.434,86,f
1978.0,0.411,86,f
1979.0,0.39,86,f
1980.0,0.383,86,f
1981.0,0.357,86,f
1982.0,0.364,86,f
1983.0,0.341,86,f
1984.0,0.292,86,f
1940.0,0.888,87,f
1941.0,0.845,87,f
1942.0,0.856,87,f
1943.0,0.831,87,f
1944.0,0.859,87,f
1945.0,0.79,87,f
1946.0,0.771,87,f
1947.0,0.743,87,f
1948.0,0.719,87,f
1949.0,0.696,87,f
1950.0,0.688,87,f
1951.0,0.689,87,f
1952.0,0.63,87,f
1953.0,0.598,87,f
1954.0,0.559,87,f
1955.0,0.567,87,f
1956.0,0.58,87,f
1957.0,0.578,87,f
1958.0,0.588,87,f
1959.0,0.562,87,f
1960.0,0.484,87,f
1961.0,0.474,87,f
1962.0,0.427,87,f
1963.0,0.44,87,f
1964.0,0.435,87,f
1965.0,0.468,87,f
1966.0,0.474,87,f
1967.0,0.453,87,f
1968.0,0.439,87,f
1969.0,0.423,87,f
1970.0,0.444,87,f
1971.0,0.461,87,f
1972.0,0.452,87,f
1973.0,0.459,87,f
1974.0,0.433,87,f
1975.0,0.432,87,f
1976.0,0.409,87,f
1977.0,0.436,87,f
1978.0,0.408,87,f
1979.0,0.391,87,f
1980.0,0.381,87,f
1981.0,0.342,87,f
1982.0,0.356,87,f
1983.0,0.334,87,f
1984.0,0.291,87,f
1940.0,0.884,88,f
1941.0,0.847,88,f
1942.0,0.847,88,f
1943.0,0.826,88,f
1944.0,0.852,88,f
1945.0,0.776,88,f
1946.0,0.757,88,f
1947.0,0.735,88,f
1948.0,0.712,88,f
1949.0,0.685,88,f
1950.0,0.672,88,f
1951.0,0.676,88,f
1952.0,0.626,88,f
1953.0,0.598,88,f
1954.0,0.545,88,f
1955.0,0.557,88,f
1956.0,0.576,88,f
1957.0,0.564,88,f
1958.0,0.58,88,f
1959.0,0.552,88,f
1960.0,0.48,88,f
1961.0,0.457,88,f
1962.0,0.425,88,f
1963.0,0.441,88,f
1964.0,0.435,88,f
1965.0,0.468,88,f
1966.0,0.464,88,f
1967.0,0.444,88,f
1968.0,0.428,88,f
1969.0,0.42,88,f
1970.0,0.44,88,f
1971.0,0.458,88,f
1972.0,0.449,88,f
1973.0,0.456,88,f
1974.0,0.433,88,f
1975.0,0.429,88,f
1976.0,0.396,88,f
1977.0,0.432,88,f
1978.0,0.405,88,f
1979.0,0.385,88,f
1980.0,0.378,88,f
1981.0,0.334,88,f
1982.0,0.351,88,f
1983.0,0.333,88,f
1984.0,0.291,88,f
1940.0,0.876,89,f
1941.0,0.846,89,f
1942.0,0.842,89,f
1943.0,0.82,89,f
1944.0,0.842,89,f
1945.0,0.767,89,f
1946.0,0.749,89,f
1947.0,0.728,89,f
1948.0,0.7,89,f
1949.0,0.683,89,f
1950.0,0.669,89,f
1951.0,0.672,89,f
1952.0,0.621,89,f
1953.0,0.587,89,f
1954.0,0.53,89,f
1955.0,0.546,89,f
1956.0,0.555,89,f
1957.0,0.552,89,f
1958.0,0.569,89,f
1959.0,0.537,89,f
1960.0,0.46,89,f
1961.0,0.452,89,f
1962.0,0.416,89,f
1963.0,0.432,89,f
1964.0,0.417,89,f
1965.0,0.458,89,f
1966.0,0.442,89,f
1967.0,0.434,89,f
1968.0,0.419,89,f
1969.0,0.406,89,f
1970.0,0.434,89,f
1971.0,0.449,89,f
1972.0,0.43,89,f
1973.0,0.446,89,f
1974.0,0.42,89,f
1975.0,0.416,89,f
1976.0,0.386,89,f
1977.0,0.42,89,f
1978.0,0.39,89,f
1979.0,0.381,89,f
1980.0,0.369,89,f
1981.0,0.33,89,f
1982.0,0.345,89,f
1983.0,0.328,89,f
1984.0,0.285,89,f
1940.0,0.867,90,f
1941.0,0.842,90,f
1942.0,0.835,90,f
1943.0,0.807,90,f
1944.0,0.835,90,f
1945.0,0.759,90,f
1946.0,0.731,90,f
1947.0,0.716,90,f
1948.0,0.689,90,f
1949.0,0.674,90,f
1950.0,0.656,90,f
1951.0,0.662,90,f
1952.0,0.603,90,f
1953.0,0.57,90,f
1954.0,0.517,90,f
1955.0,0.533,90,f
1956.0,0.542,90,f
1957.0,0.541,90,f
1958.0,0.555,90,f
1959.0,0.526,90,f
1960.0,0.444,90,f
1961.0,0.447,90,f
1962.0,0.399,90,f
1963.0,0.424,90,f
1964.0,0.406,90,f
1965.0,0.445,90,f
1966.0,0.431,90,f
1967.0,0.42,90,f
1968.0,0.401,90,f
1969.0,0.392,90,f
1970.0,0.426,90,f
1971.0,0.438,90,f
1972.0,0.424,90,f
1973.0,0.436,90,f
1974.0,0.415,90,f
1975.0,0.409,90,f
1976.0,0.382,90,f
1977.0,0.415,90,f
1978.0,0.382,90,f
1979.0,0.382,90,f
1980.0,0.362,90,f
1981.0,0.329,90,f
1982.0,0.337,90,f
1983.0,0.322,90,f
1984.0,0.273,90,f
1940.0,0.865,91,f
1941.0,0.832,91,f
1942.0,0.828,91,f
1943.0,0.798,91,f
1944.0,0.832,91,f
1945.0,0.749,91,f
1946.0,0.717,91,f
1947.0,0.709,91,f
1948.0,0.684,91,f
1949.0,0.673,91,f
1950.0,0.648,91,f
1951.0,0.661,91,f
1952.0,0.597,91,f
1953.0,0.563,91,f
1954.0,0.508,91,f
1955.0,0.523,91,f
1956.0,0.534,91,f
1957.0,0.534,91,f
1958.0,0.532,91,f
1959.0,0.501,91,f
1960.0,0.444,91,f
1961.0,0.431,91,f
1962.0,0.389,91,f
1963.0,0.419,91,f
1964.0,0.394,91,f
1965.0,0.436,91,f
1966.0,0.416,91,f
1967.0,0.405,91,f
1968.0,0.394,91,f
1969.0,0.382,91,f
1970.0,0.413,91,f
1971.0,0.43,91,f
1972.0,0.421,91,f
1973.0,0.428,91,f
1974.0,0.414,91,f
1975.0,0.404,91,f
1976.0,0.378,91,f
1977.0,0.396,91,f
1978.0,0.371,91,f
1979.0,0.373,91,f
1980.0,0.353,91,f
1981.0,0.319,91,f
1982.0,0.331,91,f
1983.0,0.305,91,f
1984.0,0.26,91,f
1940.0,0.866,92,f
1941.0,0.819,92,f
1942.0,0.814,92,f
1943.0,0.791,92,f
1944.0,0.828,92,f
1945.0,0.735,92,f
1946.0,0.708,92,f
1947.0,0.695,92,f
1948.0,0.672,92,f
1949.0,0.654,92,f
1950.0,0.63,92,f
1951.0,0.647,92,f
1952.0,0.579,92,f
1953.0,0.553,92,f
1954.0,0.488,92,f
1955.0,0.513,92,f
1956.0,0.525,92,f
1957.0,0.524,92,f
1958.0,0.512,92,f
1959.0,0.503,92,f
1960.0,0.431,92,f
1961.0,0.418,92,f
1962.0,0.384,92,f
1963.0,0.402,92,f
1964.0,0.381,92,f
1965.0,0.426,92,f
1966.0,0.397,92,f
1967.0,0.4,92,f
1968.0,0.386,92,f
1969.0,0.379,92,f
1970.0,0.398,92,f
1971.0,0.429,92,f
1972.0,0.399,92,f
1973.0,0.417,92,f
1974.0,0.407,92,f
1975.0,0.395,92,f
1976.0,0.369,92,f
1977.0,0.393,92,f
1978.0,0.366,92,f
1979.0,0.367,92,f
1980.0,0.352,92,f
1981.0,0.307,92,f
1982.0,0.332,92,f
1983.0,0.289,92,f
1984.0,0.253,92,f
1940.0,0.863,93,f
1941.0,0.811,93,f
1942.0,0.805,93,f
1943.0,0.77,93,f
1944.0,0.813,93,f
1945.0,0.718,93,f
1946.0,0.696,93,f
1947.0,0.675,93,f
1948.0,0.659,93,f
1949.0,0.638,93,f
1950.0,0.613,93,f
1951.0,0.622,93,f
1952.0,0.568,93,f
1953.0,0.539,93,f
1954.0,0.458,93,f
1955.0,0.487,93,f
1956.0,0.489,93,f
1957.0,0.49,93,f
1958.0,0.501,93,f
1959.0,0.478,93,f
1960.0,0.421,93,f
1961.0,0.399,93,f
1962.0,0.369,93,f
1963.0,0.375,93,f
1964.0,0.369,93,f
1965.0,0.416,93,f
1966.0,0.387,93,f
1967.0,0.38,93,f
1968.0,0.36,93,f
1969.0,0.368,93,f
1970.0,0.389,93,f
1971.0,0.418,93,f
1972.0,0.389,93,f
1973.0,0.406,93,f
1974.0,0.395,93,f
1975.0,0.382,93,f
1976.0,0.357,93,f
1977.0,0.375,93,f
1978.0,0.351,93,f
1979.0,0.339,93,f
1980.0,0.346,93,f
1981.0,0.298,93,f
1982.0,0.324,93,f
1983.0,0.277,93,f
1984.0,0.233,93,f
1940.0,0.858,94,f
1941.0,0.802,94,f
1942.0,0.797,94,f
1943.0,0.755,94,f
1944.0,0.795,94,f
1945.0,0.698,94,f
1946.0,0.684,94,f
1947.0,0.665,94,f
1948.0,0.642,94,f
1949.0,0.617,94,f
1950.0,0.597,94,f
1951.0,0.603,94,f
1952.0,0.543,94,f
1953.0,0.508,94,f
1954.0,0.432,94,f
1955.0,0.462,94,f
1956.0,0.482,94,f
1957.0,0.485,94,f
1958.0,0.473,94,f
1959.0,0.46,94,f
1960.0,0.408,94,f
1961.0,0.386,94,f
1962.0,0.368,94,f
1963.0,0.36,94,f
1964.0,0.346,94,f
1965.0,0.406,94,f
1966.0,0.365,94,f
1967.0,0.358,94,f
1968.0,0.344,94,f
1969.0,0.357,94,f
1970.0,0.376,94,f
1971.0,0.394,94,f
1972.0,0.378,94,f
1973.0,0.391,94,f
1974.0,0.368,94,f
1975.0,0.37,94,f
1976.0,0.346,94,f
1977.0,0.368,94,f
1978.0,0.329,94,f
1979.0,0.323,94,f
1980.0,0.332,94,f
1981.0,0.285,94,f
1982.0,0.306,94,f
1983.0,0.265,94,f
1984.0,0.22,94,f
1940.0,0.839,95,f
1941.0,0.781,95,f
1942.0,0.769,95,f
1943.0,0.724,95,f
1944.0,0.776,95,f
1945.0,0.684,95,f
1946.0,0.648,95,f
1947.0,0.645,95,f
1948.0,0.609,95,f
1949.0,0.586,95,f
1950.0,0.574,95,f
1951.0,0.562,95,f
1952.0,0.512,95,f
1953.0,0.488,95,f
1954.0,0.43,95,f
1955.0,0.452,95,f
1956.0,0.451,95,f
1957.0,0.456,95,f
1958.0,0.448,95,f
1959.0,0.435,95,f
1960.0,0.401,95,f
1961.0,0.376,95,f
1962.0,0.354,95,f
1963.0,0.336,95,f
1964.0,0.325,95,f
1965.0,0.374,95,f
1966.0,0.349,95,f
1967.0,0.34,95,f
1968.0,0.308,95,f
1969.0,0.329,95,f
1970.0,0.363,95,f
1971.0,0.381,95,f
1972.0,0.363,95,f
1973.0,0.378,95,f
1974.0,0.352,95,f
1975.0,0.353,95,f
1976.0,0.329,95,f
1977.0,0.354,95,f
1978.0,0.319,95,f
1979.0,0.309,95,f
1980.0,0.319,95,f
1981.0,0.273,95,f
1982.0,0.295,95,f
1983.0,0.257,95,f
1984.0,0.215,95,f
1940.0,0.818,96,f
1941.0,0.744,96,f
1942.0,0.74,96,f
1943.0,0.698,96,f
1944.0,0.752,96,f
1945.0,0.64,96,f
1946.0,0.616,96,f
1947.0,0.603,96,f
1948.0,0.581,96,f
1949.0,0.522,96,f
1950.0,0.54,96,f
1951.0,0.516,96,f
1952.0,0.465,96,f
1953.0,0.441,96,f
1954.0,0.405,96,f
1955.0,0.414,96,f
1956.0,0.395,96,f
1957.0,0.418,96,f
1958.0,0.412,96,f
1959.0,0.413,96,f
1960.0,0.371,96,f
1961.0,0.34,96,f
1962.0,0.323,96,f
1963.0,0.318,96,f
