cohort,prob,percentile,gender
1969.0,0.132,72,f
1970.0,0.16,72,f
1971.0,0.205,72,f
1972.0,0.186,72,f
1973.0,0.175,72,f
1974.0,0.173,72,f
1975.0,0.139,72,f
1976.0,0.141,72,f
1977.0,0.181,72,f
1978.0,0.142,72,f
1979.0,0.154,72,f
1980.0,0.18,72,f
1981.0,0.158,72,f
1982.0,0.167,72,f
1983.0,0.147,72,f
1984.0,0.145,72,f
1940.0,0.267,73,f
1941.0,0.202,73,f
1942.0,0.282,73,f
1943.0,0.267,73,f
1944.0,0.326,73,f
1945.0,0.304,73,f
1946.0,0.333,73,f
1947.0,0.323,73,f
1948.0,0.277,73,f
1949.0,0.281,73,f
1950.0,0.267,73,f
1951.0,0.205,73,f
1952.0,0.207,73,f
1953.0,0.165,73,f
1954.0,0.186,73,f
1955.0,0.196,73,f
1956.0,0.177,73,f
1957.0,0.193,73,f
1958.0,0.191,73,f
1959.0,0.173,73,f
1960.0,0.159,73,f
1961.0,0.144,73,f
1962.0,0.141,73,f
1963.0,0.12,73,f
1964.0,0.129,73,f
1965.0,0.134,73,f
1966.0,0.12,73,f
1967.0,0.102,73,f
1968.0,0.149,73,f
1969.0,0.131,73,f
1970.0,0.158,73,f
1971.0,0.195,73,f
1972.0,0.18,73,f
1973.0,0.168,73,f
1974.0,0.175,73,f
1975.0,0.142,73,f
1976.0,0.14,73,f
1977.0,0.179,73,f
1978.0,0.143,73,f
1979.0,0.155,73,f
1980.0,0.173,73,f
1981.0,0.157,73,f
1982.0,0.164,73,f
1983.0,0.145,73,f
1984.0,0.142,73,f
1940.0,0.271,74,f
1941.0,0.204,74,f
1942.0,0.282,74,f
1943.0,0.266,74,f
1944.0,0.327,74,f
1945.0,0.291,74,f
1946.0,0.334,74,f
1947.0,0.316,74,f
1948.0,0.272,74,f
1949.0,0.256,74,f
1950.0,0.271,74,f
1951.0,0.198,74,f
1952.0,0.197,74,f
1953.0,0.168,74,f
1954.0,0.189,74,f
1955.0,0.186,74,f
1956.0,0.179,74,f
1957.0,0.191,74,f
1958.0,0.185,74,f
1959.0,0.167,74,f
1960.0,0.158,74,f
1961.0,0.147,74,f
1962.0,0.136,74,f
1963.0,0.116,74,f
1964.0,0.125,74,f
1965.0,0.128,74,f
1966.0,0.121,74,f
1967.0,0.104,74,f
1968.0,0.149,74,f
1969.0,0.121,74,f
1970.0,0.154,74,f
1971.0,0.185,74,f
1972.0,0.175,74,f
1973.0,0.171,74,f
1974.0,0.169,74,f
1975.0,0.137,74,f
1976.0,0.134,74,f
1977.0,0.176,74,f
1978.0,0.139,74,f
1979.0,0.155,74,f
1980.0,0.169,74,f
1981.0,0.152,74,f
1982.0,0.159,74,f
1983.0,0.146,74,f
1984.0,0.142,74,f
1940.0,0.276,75,f
1941.0,0.204,75,f
1942.0,0.279,75,f
1943.0,0.256,75,f
1944.0,0.328,75,f
1945.0,0.291,75,f
1946.0,0.337,75,f
1947.0,0.316,75,f
1948.0,0.268,75,f
1949.0,0.251,75,f
1950.0,0.269,75,f
1951.0,0.2,75,f
1952.0,0.185,75,f
1953.0,0.173,75,f
1954.0,0.183,75,f
1955.0,0.181,75,f
1956.0,0.181,75,f
1957.0,0.188,75,f
1958.0,0.18,75,f
1959.0,0.163,75,f
1960.0,0.158,75,f
1961.0,0.146,75,f
1962.0,0.133,75,f
1963.0,0.114,75,f
1964.0,0.115,75,f
1965.0,0.123,75,f
1966.0,0.125,75,f
1967.0,0.105,75,f
1968.0,0.149,75,f
1969.0,0.112,75,f
1970.0,0.152,75,f
1971.0,0.187,75,f
1972.0,0.177,75,f
1973.0,0.17,75,f
1974.0,0.161,75,f
1975.0,0.124,75,f
1976.0,0.13,75,f
1977.0,0.178,75,f
1978.0,0.136,75,f
1979.0,0.155,75,f
1980.0,0.166,75,f
1981.0,0.156,75,f
1982.0,0.163,75,f
1983.0,0.145,75,f
1984.0,0.133,75,f
1940.0,0.257,76,f
1941.0,0.202,76,f
1942.0,0.278,76,f
1943.0,0.253,76,f
1944.0,0.325,76,f
1945.0,0.294,76,f
1946.0,0.335,76,f
1947.0,0.308,76,f
1948.0,0.262,76,f
1949.0,0.247,76,f
1950.0,0.246,76,f
1951.0,0.195,76,f
1952.0,0.186,76,f
1953.0,0.169,76,f
1954.0,0.173,76,f
1955.0,0.171,76,f
1956.0,0.177,76,f
1957.0,0.181,76,f
1958.0,0.165,76,f
1959.0,0.158,76,f
1960.0,0.155,76,f
1961.0,0.135,76,f
1962.0,0.123,76,f
1963.0,0.105,76,f
1964.0,0.11,76,f
1965.0,0.123,76,f
1966.0,0.125,76,f
1967.0,0.1,76,f
1968.0,0.142,76,f
1969.0,0.11,76,f
1970.0,0.147,76,f
1971.0,0.177,76,f
1972.0,0.171,76,f
1973.0,0.16,76,f
1974.0,0.155,76,f
1975.0,0.118,76,f
1976.0,0.125,76,f
1977.0,0.175,76,f
1978.0,0.131,76,f
1979.0,0.149,76,f
1980.0,0.159,76,f
1981.0,0.15,76,f
1982.0,0.156,76,f
1983.0,0.122,76,f
1984.0,0.127,76,f
1940.0,0.262,77,f
1941.0,0.204,77,f
1942.0,0.261,77,f
1943.0,0.259,77,f
1944.0,0.333,77,f
1945.0,0.296,77,f
1946.0,0.334,77,f
1947.0,0.309,77,f
1948.0,0.258,77,f
1949.0,0.247,77,f
1950.0,0.24,77,f
1951.0,0.165,77,f
1952.0,0.191,77,f
1953.0,0.168,77,f
1954.0,0.167,77,f
1955.0,0.165,77,f
1956.0,0.171,77,f
1957.0,0.177,77,f
1958.0,0.17,77,f
1959.0,0.158,77,f
1960.0,0.156,77,f
1961.0,0.132,77,f
1962.0,0.116,77,f
1963.0,0.104,77,f
1964.0,0.114,77,f
1965.0,0.126,77,f
1966.0,0.125,77,f
1967.0,0.097,77,f
1968.0,0.144,77,f
1969.0,0.108,77,f
1970.0,0.141,77,f
1971.0,0.166,77,f
1972.0,0.17,77,f
1973.0,0.161,77,f
1974.0,0.149,77,f
1975.0,0.12,77,f
1976.0,0.125,77,f
1977.0,0.172,77,f
1978.0,0.132,77,f
1979.0,0.148,77,f
1980.0,0.157,77,f
1981.0,0.147,77,f
1982.0,0.146,77,f
1983.0,0.12,77,f
1984.0,0.127,77,f
1940.0,0.258,78,f
1941.0,0.206,78,f
1942.0,0.255,78,f
1943.0,0.26,78,f
1944.0,0.334,78,f
1945.0,0.286,78,f
1946.0,0.321,78,f
1947.0,0.309,78,f
1948.0,0.254,78,f
1949.0,0.252,78,f
1950.0,0.238,78,f
1951.0,0.154,78,f
1952.0,0.186,78,f
1953.0,0.166,78,f
1954.0,0.15,78,f
1955.0,0.161,78,f
1956.0,0.165,78,f
1957.0,0.17,78,f
1958.0,0.164,78,f
1959.0,0.16,78,f
1960.0,0.154,78,f
1961.0,0.13,78,f
1962.0,0.119,78,f
1963.0,0.108,78,f
1964.0,0.119,78,f
1965.0,0.126,78,f
1966.0,0.123,78,f
1967.0,0.098,78,f
1968.0,0.144,78,f
1969.0,0.106,78,f
1970.0,0.139,78,f
1971.0,0.167,78,f
1972.0,0.171,78,f
1973.0,0.162,78,f
1974.0,0.131,78,f
1975.0,0.121,78,f
1976.0,0.121,78,f
1977.0,0.17,78,f
1978.0,0.132,78,f
1979.0,0.147,78,f
1980.0,0.155,78,f
1981.0,0.146,78,f
1982.0,0.141,78,f
1983.0,0.121,78,f
1984.0,0.128,78,f
1940.0,0.261,79,f
1941.0,0.21,79,f
1942.0,0.261,79,f
1943.0,0.263,79,f
1944.0,0.337,79,f
1945.0,0.279,79,f
1946.0,0.315,79,f
1947.0,0.308,79,f
1948.0,0.254,79,f
1949.0,0.235,79,f
1950.0,0.236,79,f
1951.0,0.16,79,f
1952.0,0.187,79,f
1953.0,0.16,79,f
1954.0,0.147,79,f
1955.0,0.148,79,f
1956.0,0.163,79,f
1957.0,0.176,79,f
1958.0,0.161,79,f
1959.0,0.16,79,f
1960.0,0.152,79,f
1961.0,0.126,79,f
1962.0,0.123,79,f
1963.0,0.112,79,f
1964.0,0.116,79,f
1965.0,0.125,79,f
1966.0,0.12,79,f
1967.0,0.096,79,f
1968.0,0.144,79,f
1969.0,0.106,79,f
1970.0,0.139,79,f
1971.0,0.168,79,f
1972.0,0.172,79,f
1973.0,0.157,79,f
1974.0,0.128,79,f
1975.0,0.12,79,f
1976.0,0.119,79,f
1977.0,0.173,79,f
1978.0,0.131,79,f
1979.0,0.131,79,f
1980.0,0.148,79,f
1981.0,0.147,79,f
1982.0,0.142,79,f
1983.0,0.12,79,f
1984.0,0.126,79,f
1940.0,0.256,80,f
1941.0,0.209,80,f
1942.0,0.256,80,f
1943.0,0.255,80,f
1944.0,0.335,80,f
1945.0,0.269,80,f
1946.0,0.308,80,f
1947.0,0.301,80,f
1948.0,0.238,80,f
1949.0,0.22,80,f
1950.0,0.22,80,f
1951.0,0.154,80,f
1952.0,0.176,80,f
1953.0,0.16,80,f
1954.0,0.143,80,f
1955.0,0.138,80,f
1956.0,0.163,80,f
1957.0,0.167,80,f
1958.0,0.153,80,f
1959.0,0.151,80,f
1960.0,0.141,80,f
1961.0,0.117,80,f
1962.0,0.123,80,f
1963.0,0.108,80,f
1964.0,0.107,80,f
1965.0,0.115,80,f
1966.0,0.104,80,f
1967.0,0.096,80,f
1968.0,0.142,80,f
1969.0,0.102,80,f
1970.0,0.13,80,f
1971.0,0.161,80,f
1972.0,0.16,80,f
1973.0,0.142,80,f
1974.0,0.121,80,f
1975.0,0.117,80,f
1976.0,0.116,80,f
1977.0,0.166,80,f
1978.0,0.12,80,f
1979.0,0.118,80,f
1980.0,0.142,80,f
1981.0,0.136,80,f
1982.0,0.134,80,f
1983.0,0.113,80,f
1984.0,0.124,80,f
1940.0,0.258,81,f
1941.0,0.213,81,f
1942.0,0.251,81,f
1943.0,0.255,81,f
1944.0,0.321,81,f
1945.0,0.267,81,f
1946.0,0.311,81,f
1947.0,0.299,81,f
1948.0,0.244,81,f
1949.0,0.214,81,f
1950.0,0.208,81,f
1951.0,0.149,81,f
1952.0,0.167,81,f
1953.0,0.149,81,f
1954.0,0.141,81,f
1955.0,0.136,81,f
1956.0,0.159,81,f
1957.0,0.166,81,f
1958.0,0.151,81,f
1959.0,0.142,81,f
1960.0,0.13,81,f
1961.0,0.121,81,f
1962.0,0.121,81,f
1963.0,0.105,81,f
1964.0,0.098,81,f
1965.0,0.113,81,f
1966.0,0.101,81,f
1967.0,0.095,81,f
1968.0,0.144,81,f
1969.0,0.099,81,f
1970.0,0.127,81,f
1971.0,0.161,81,f
1972.0,0.153,81,f
1973.0,0.136,81,f
1974.0,0.12,81,f
1975.0,0.114,81,f
1976.0,0.116,81,f
1977.0,0.168,81,f
1978.0,0.12,81,f
1979.0,0.114,81,f
1980.0,0.137,81,f
1981.0,0.129,81,f
1982.0,0.134,81,f
1983.0,0.115,81,f
1984.0,0.121,81,f
1940.0,0.252,82,f
1941.0,0.208,82,f
1942.0,0.244,82,f
1943.0,0.252,82,f
1944.0,0.317,82,f
1945.0,0.268,82,f
1946.0,0.312,82,f
1947.0,0.274,82,f
1948.0,0.235,82,f
1949.0,0.207,82,f
1950.0,0.199,82,f
1951.0,0.141,82,f
1952.0,0.161,82,f
1953.0,0.14,82,f
1954.0,0.133,82,f
1955.0,0.139,82,f
1956.0,0.158,82,f
1957.0,0.162,82,f
1958.0,0.147,82,f
1959.0,0.135,82,f
1960.0,0.13,82,f
1961.0,0.125,82,f
1962.0,0.111,82,f
1963.0,0.1,82,f
1964.0,0.088,82,f
1965.0,0.105,82,f
1966.0,0.099,82,f
1967.0,0.093,82,f
1968.0,0.141,82,f
1969.0,0.094,82,f
1970.0,0.124,82,f
1971.0,0.153,82,f
1972.0,0.149,82,f
1973.0,0.132,82,f
1974.0,0.121,82,f
1975.0,0.112,82,f
1976.0,0.115,82,f
1977.0,0.158,82,f
1978.0,0.118,82,f
1979.0,0.112,82,f
1980.0,0.136,82,f
1981.0,0.122,82,f
1982.0,0.129,82,f
1983.0,0.11,82,f
1984.0,0.119,82,f
1940.0,0.239,83,f
1941.0,0.2,83,f
1942.0,0.234,83,f
1943.0,0.257,83,f
1944.0,0.319,83,f
1945.0,0.255,83,f
1946.0,0.312,83,f
1947.0,0.264,83,f
1948.0,0.234,83,f
1949.0,0.204,83,f
1950.0,0.19,83,f
1951.0,0.132,83,f
1952.0,0.157,83,f
1953.0,0.13,83,f
1954.0,0.136,83,f
1955.0,0.134,83,f
1956.0,0.151,83,f
1957.0,0.157,83,f
1958.0,0.141,83,f
1959.0,0.128,83,f
1960.0,0.133,83,f
1961.0,0.124,83,f
1962.0,0.108,83,f
1963.0,0.095,83,f
1964.0,0.086,83,f
1965.0,0.108,83,f
1966.0,0.098,83,f
1967.0,0.088,83,f
1968.0,0.138,83,f
1969.0,0.093,83,f
1970.0,0.125,83,f
1971.0,0.157,83,f
1972.0,0.149,83,f
1973.0,0.131,83,f
1974.0,0.121,83,f
1975.0,0.112,83,f
1976.0,0.115,83,f
1977.0,0.144,83,f
1978.0,0.112,83,f
1979.0,0.11,83,f
1980.0,0.135,83,f
1981.0,0.119,83,f
1982.0,0.125,83,f
1983.0,0.107,83,f
1984.0,0.115,83,f
1940.0,0.247,84,f
1941.0,0.186,84,f
1942.0,0.227,84,f
1943.0,0.246,84,f
1944.0,0.321,84,f
1945.0,0.256,84,f
1946.0,0.294,84,f
1947.0,0.264,84,f
1948.0,0.232,84,f
1949.0,0.196,84,f
1950.0,0.188,84,f
1951.0,0.137,84,f
1952.0,0.146,84,f
1953.0,0.136,84,f
1954.0,0.13,84,f
1955.0,0.131,84,f
1956.0,0.144,84,f
1957.0,0.154,84,f
1958.0,0.135,84,f
1959.0,0.13,84,f
1960.0,0.134,84,f
1961.0,0.122,84,f
1962.0,0.104,84,f
1963.0,0.095,84,f
1964.0,0.079,84,f
1965.0,0.098,84,f
1966.0,0.088,84,f
1967.0,0.082,84,f
1968.0,0.14,84,f
1969.0,0.094,84,f
1970.0,0.128,84,f
1971.0,0.154,84,f
1972.0,0.152,84,f
1973.0,0.128,84,f
1974.0,0.12,84,f
1975.0,0.111,84,f
1976.0,0.113,84,f
1977.0,0.145,84,f
1978.0,0.109,84,f
1979.0,0.106,84,f
1980.0,0.134,84,f
1981.0,0.117,84,f
1982.0,0.124,84,f
1983.0,0.101,84,f
1984.0,0.112,84,f
1940.0,0.245,85,f
1941.0,0.188,85,f
1942.0,0.228,85,f
1943.0,0.235,85,f
1944.0,0.315,85,f
1945.0,0.25,85,f
1946.0,0.288,85,f
1947.0,0.256,85,f
1948.0,0.21,85,f
1949.0,0.188,85,f
1950.0,0.181,85,f
1951.0,0.12,85,f
1952.0,0.147,85,f
1953.0,0.124,85,f
1954.0,0.123,85,f
1955.0,0.118,85,f
1956.0,0.135,85,f
1957.0,0.147,85,f
1958.0,0.135,85,f
1959.0,0.126,85,f
1960.0,0.124,85,f
1961.0,0.116,85,f
1962.0,0.1,85,f
1963.0,0.092,85,f
1964.0,0.066,85,f
1965.0,0.091,85,f
1966.0,0.076,85,f
1967.0,0.079,85,f
1968.0,0.139,85,f
1969.0,0.092,85,f
1970.0,0.125,85,f
1971.0,0.145,85,f
1972.0,0.146,85,f
1973.0,0.119,85,f
1974.0,0.115,85,f
1975.0,0.107,85,f
1976.0,0.105,85,f
1977.0,0.14,85,f
1978.0,0.103,85,f
1979.0,0.1,85,f
1980.0,0.13,85,f
1981.0,0.105,85,f
1982.0,0.115,85,f
1983.0,0.097,85,f
1984.0,0.107,85,f
1940.0,0.245,86,f
1941.0,0.188,86,f
1942.0,0.225,86,f
1943.0,0.236,86,f
1944.0,0.314,86,f
1945.0,0.245,86,f
1946.0,0.276,86,f
1947.0,0.248,86,f
1948.0,0.207,86,f
1949.0,0.195,86,f
1950.0,0.181,86,f
1951.0,0.114,86,f
1952.0,0.141,86,f
1953.0,0.122,86,f
1954.0,0.121,86,f
1955.0,0.116,86,f
1956.0,0.131,86,f
1957.0,0.143,86,f
1958.0,0.14,86,f
1959.0,0.123,86,f
1960.0,0.117,86,f
1961.0,0.11,86,f
1962.0,0.101,86,f
1963.0,0.092,86,f
1964.0,0.063,86,f
1965.0,0.086,86,f
1966.0,0.081,86,f
1967.0,0.081,86,f
1968.0,0.142,86,f
1969.0,0.091,86,f
1970.0,0.125,86,f
1971.0,0.142,86,f
1972.0,0.146,86,f
1973.0,0.115,86,f
1974.0,0.117,86,f
1975.0,0.11,86,f
1976.0,0.107,86,f
1977.0,0.143,86,f
1978.0,0.104,86,f
1979.0,0.1,86,f
1980.0,0.132,86,f
1981.0,0.105,86,f
1982.0,0.115,86,f
1983.0,0.098,86,f
1984.0,0.106,86,f
1940.0,0.23,87,f
1941.0,0.186,87,f
1942.0,0.224,87,f
1943.0,0.229,87,f
1944.0,0.312,87,f
1945.0,0.235,87,f
1946.0,0.268,87,f
1947.0,0.225,87,f
1948.0,0.195,87,f
1949.0,0.182,87,f
1950.0,0.149,87,f
1951.0,0.107,87,f
1952.0,0.135,87,f
1953.0,0.114,87,f
1954.0,0.117,87,f
1955.0,0.112,87,f
1956.0,0.125,87,f
1957.0,0.144,87,f
1958.0,0.136,87,f
1959.0,0.115,87,f
1960.0,0.108,87,f
1961.0,0.105,87,f
1962.0,0.091,87,f
1963.0,0.079,87,f
1964.0,0.061,87,f
1965.0,0.084,87,f
1966.0,0.078,87,f
1967.0,0.079,87,f
1968.0,0.132,87,f
1969.0,0.083,87,f
1970.0,0.124,87,f
1971.0,0.137,87,f
1972.0,0.145,87,f
1973.0,0.114,87,f
1974.0,0.116,87,f
1975.0,0.109,87,f
1976.0,0.106,87,f
1977.0,0.141,87,f
1978.0,0.103,87,f
1979.0,0.096,87,f
1980.0,0.131,87,f
1981.0,0.099,87,f
1982.0,0.112,87,f
1983.0,0.096,87,f
1984.0,0.102,87,f
1940.0,0.217,88,f
1941.0,0.19,88,f
1942.0,0.22,88,f
1943.0,0.231,88,f
1944.0,0.305,88,f
1945.0,0.227,88,f
1946.0,0.273,88,f
1947.0,0.22,88,f
1948.0,0.171,88,f
1949.0,0.181,88,f
1950.0,0.143,88,f
1951.0,0.105,88,f
1952.0,0.131,88,f
1953.0,0.109,88,f
1954.0,0.115,88,f
1955.0,0.106,88,f
1956.0,0.129,88,f
1957.0,0.142,88,f
1958.0,0.13,88,f
1959.0,0.104,88,f
1960.0,0.107,88,f
1961.0,0.102,88,f
1962.0,0.087,88,f
1963.0,0.084,88,f
1964.0,0.063,88,f
1965.0,0.085,88,f
1966.0,0.076,88,f
1967.0,0.07,88,f
1968.0,0.127,88,f
1969.0,0.085,88,f
1970.0,0.129,88,f
1971.0,0.139,88,f
1972.0,0.147,88,f
1973.0,0.112,88,f
1974.0,0.115,88,f
1975.0,0.111,88,f
1976.0,0.107,88,f
1977.0,0.142,88,f
1978.0,0.103,88,f
1979.0,0.092,88,f
1980.0,0.133,88,f
1981.0,0.097,88,f
1982.0,0.115,88,f
1983.0,0.093,88,f
1984.0,0.097,88,f
1940.0,0.218,89,f
1941.0,0.178,89,f
1942.0,0.214,89,f
1943.0,0.229,89,f
1944.0,0.287,89,f
1945.0,0.225,89,f
1946.0,0.255,89,f
1947.0,0.215,89,f
1948.0,0.17,89,f
1949.0,0.172,89,f
1950.0,0.127,89,f
1951.0,0.1,89,f
1952.0,0.12,89,f
1953.0,0.102,89,f
1954.0,0.101,89,f
1955.0,0.107,89,f
1956.0,0.12,89,f
1957.0,0.134,89,f
1958.0,0.117,89,f
1959.0,0.097,89,f
1960.0,0.104,89,f
1961.0,0.093,89,f
1962.0,0.087,89,f
1963.0,0.078,89,f
1964.0,0.061,89,f
1965.0,0.081,89,f
1966.0,0.065,89,f
1967.0,0.069,89,f
1968.0,0.127,89,f
1969.0,0.082,89,f
1970.0,0.124,89,f
1971.0,0.136,89,f
1972.0,0.144,89,f
1973.0,0.108,89,f
1974.0,0.103,89,f
1975.0,0.107,89,f
1976.0,0.104,89,f
1977.0,0.136,89,f
1978.0,0.1,89,f
1979.0,0.079,89,f
1980.0,0.128,89,f
1981.0,0.093,89,f
1982.0,0.113,89,f
1983.0,0.08,89,f
1984.0,0.092,89,f
1940.0,0.207,90,f
1941.0,0.168,90,f
1942.0,0.206,90,f
1943.0,0.216,90,f
1944.0,0.282,90,f
1945.0,0.221,90,f
1946.0,0.239,90,f
1947.0,0.192,90,f
1948.0,0.166,90,f
1949.0,0.161,90,f
1950.0,0.131,90,f
1951.0,0.096,90,f
1952.0,0.111,90,f
1953.0,0.099,90,f
1954.0,0.095,90,f
1955.0,0.103,90,f
1956.0,0.114,90,f
1957.0,0.127,90,f
1958.0,0.11,90,f
1959.0,0.095,90,f
1960.0,0.092,90,f
1961.0,0.09,90,f
1962.0,0.081,90,f
1963.0,0.068,90,f
1964.0,0.052,90,f
1965.0,0.07,90,f
1966.0,0.065,90,f
1967.0,0.064,90,f
1968.0,0.119,90,f
1969.0,0.08,90,f
1970.0,0.118,90,f
1971.0,0.132,90,f
1972.0,0.138,90,f
1973.0,0.104,90,f
1974.0,0.101,90,f
1975.0,0.106,90,f
1976.0,0.102,90,f
1977.0,0.127,90,f
1978.0,0.098,90,f
1979.0,0.071,90,f
1980.0,0.123,90,f
1981.0,0.088,90,f
1982.0,0.11,90,f
1983.0,0.075,90,f
1984.0,0.086,90,f
1940.0,0.205,91,f
1941.0,0.162,91,f
1942.0,0.202,91,f
1943.0,0.213,91,f
1944.0,0.275,91,f
1945.0,0.217,91,f
1946.0,0.229,91,f
1947.0,0.184,91,f
1948.0,0.162,91,f
1949.0,0.158,91,f
1950.0,0.125,91,f
1951.0,0.092,91,f
1952.0,0.118,91,f
1953.0,0.099,91,f
1954.0,0.087,91,f
1955.0,0.099,91,f
1956.0,0.104,91,f
1957.0,0.119,91,f
1958.0,0.108,91,f
1959.0,0.09,91,f
1960.0,0.09,91,f
1961.0,0.079,91,f
1962.0,0.067,91,f
1963.0,0.066,91,f
1964.0,0.055,91,f
1965.0,0.074,91,f
1966.0,0.064,91,f
1967.0,0.059,91,f
1968.0,0.115,91,f
1969.0,0.08,91,f
1970.0,0.116,91,f
1971.0,0.135,91,f
1972.0,0.139,91,f
1973.0,0.106,91,f
1974.0,0.098,91,f
1975.0,0.103,91,f
1976.0,0.101,91,f
1977.0,0.117,91,f
1978.0,0.097,91,f
1979.0,0.066,91,f
1980.0,0.122,91,f
1981.0,0.083,91,f
1982.0,0.11,91,f
1983.0,0.072,91,f
1984.0,0.082,91,f
1940.0,0.207,92,f
1941.0,0.167,92,f
1942.0,0.19,92,f
1943.0,0.216,92,f
1944.0,0.259,92,f
1945.0,0.215,92,f
1946.0,0.205,92,f
1947.0,0.186,92,f
1948.0,0.158,92,f
1949.0,0.148,92,f
1950.0,0.121,92,f
1951.0,0.088,92,f
1952.0,0.108,92,f
1953.0,0.088,92,f
1954.0,0.082,92,f
1955.0,0.093,92,f
1956.0,0.094,92,f
1957.0,0.11,92,f
1958.0,0.101,92,f
1959.0,0.088,92,f
1960.0,0.078,92,f
1961.0,0.068,92,f
1962.0,0.067,92,f
1963.0,0.064,92,f
1964.0,0.047,92,f
1965.0,0.058,92,f
1966.0,0.061,92,f
1967.0,0.054,92,f
1968.0,0.113,92,f
1969.0,0.081,92,f
1970.0,0.115,92,f
1971.0,0.122,92,f
1972.0,0.136,92,f
1973.0,0.104,92,f
1974.0,0.096,92,f
1975.0,0.1,92,f
1976.0,0.101,92,f
1977.0,0.116,92,f
1978.0,0.097,92,f
1979.0,0.064,92,f
1980.0,0.12,92,f
1981.0,0.075,92,f
1982.0,0.108,92,f
1983.0,0.07,92,f
1984.0,0.07,92,f
1940.0,0.195,93,f
1941.0,0.164,93,f
1942.0,0.176,93,f
1943.0,0.21,93,f
1944.0,0.251,93,f
1945.0,0.203,93,f
1946.0,0.196,93,f
1947.0,0.162,93,f
1948.0,0.148,93,f
1949.0,0.136,93,f
1950.0,0.115,93,f
1951.0,0.087,93,f
1952.0,0.095,93,f
1953.0,0.07,93,f
1954.0,0.076,93,f
1955.0,0.086,93,f
1956.0,0.085,93,f
1957.0,0.098,93,f
1958.0,0.087,93,f
1959.0,0.079,93,f
1960.0,0.074,93,f
1961.0,0.068,93,f
1962.0,0.056,93,f
1963.0,0.053,93,f
1964.0,0.045,93,f
1965.0,0.051,93,f
1966.0,0.062,93,f
1967.0,0.052,93,f
1968.0,0.102,93,f
1969.0,0.075,93,f
1970.0,0.116,93,f
1971.0,0.118,93,f
1972.0,0.135,93,f
1973.0,0.104,93,f
1974.0,0.093,93,f
1975.0,0.092,93,f
1976.0,0.094,93,f
1977.0,0.114,93,f
1978.0,0.091,93,f
1979.0,0.062,93,f
1980.0,0.114,93,f
1981.0,0.055,93,f
1982.0,0.101,93,f
1983.0,0.067,93,f
1984.0,0.07,93,f
1940.0,0.193,94,f
1941.0,0.159,94,f
1942.0,0.17,94,f
1943.0,0.189,94,f
1944.0,0.234,94,f
1945.0,0.179,94,f
1946.0,0.179,94,f
1947.0,0.138,94,f
1948.0,0.13,94,f
1949.0,0.129,94,f
1950.0,0.104,94,f
1951.0,0.08,94,f
1952.0,0.082,94,f
1953.0,0.05,94,f
1954.0,0.066,94,f
1955.0,0.076,94,f
1956.0,0.06,94,f
1957.0,0.075,94,f
1958.0,0.076,94,f
1959.0,0.084,94,f
1960.0,0.059,94,f
1961.0,0.056,94,f
1962.0,0.052,94,f
1963.0,0.047,94,f
1964.0,0.04,94,f
1965.0,0.045,94,f
1966.0,0.056,94,f
1967.0,0.048,94,f
1968.0,0.097,94,f
1969.0,0.066,94,f
1970.0,0.118,94,f
1971.0,0.113,94,f
1972.0,0.133,94,f
1973.0,0.103,94,f
1974.0,0.089,94,f
1975.0,0.086,94,f
1976.0,0.087,94,f
1977.0,0.114,94,f
1978.0,0.086,94,f
1979.0,0.057,94,f
1980.0,0.11,94,f
1981.0,0.053,94,f
1982.0,0.102,94,f
1983.0,0.063,94,f
1984.0,0.058,94,f
1940.0,0.197,95,f
1941.0,0.151,95,f
1942.0,0.157,95,f
1943.0,0.152,95,f
1944.0,0.211,95,f
1945.0,0.162,95,f
1946.0,0.169,95,f
1947.0,0.116,95,f
1948.0,0.116,95,f
1949.0,0.121,95,f
1950.0,0.091,95,f
1951.0,0.073,95,f
1952.0,0.075,95,f
1953.0,0.031,95,f
1954.0,0.05,95,f
1955.0,0.059,95,f
1956.0,0.067,95,f
1957.0,0.083,95,f
1958.0,0.065,95,f
1959.0,0.075,95,f
1960.0,0.053,95,f
1961.0,0.058,95,f
1962.0,0.043,95,f
1963.0,0.043,95,f
1964.0,0.035,95,f
1965.0,0.039,95,f
1966.0,0.059,95,f
1967.0,0.049,95,f
1968.0,0.092,95,f
1969.0,0.061,95,f
1970.0,0.112,95,f
1971.0,0.106,95,f
1972.0,0.131,95,f
1973.0,0.104,95,f
1974.0,0.08,95,f
1975.0,0.086,95,f
1976.0,0.079,95,f
1977.0,0.107,95,f
1978.0,0.077,95,f
1979.0,0.057,95,f
1980.0,0.1,95,f
1981.0,0.054,95,f
1982.0,0.098,95,f
1983.0,0.061,95,f
1984.0,0.054,95,f
1940.0,0.191,96,f
1941.0,0.142,96,f
1942.0,0.134,96,f
1943.0,0.144,96,f
1944.0,0.205,96,f
1945.0,0.147,96,f
1946.0,0.14,96,f
1947.0,0.097,96,f
1948.0,0.095,96,f
1949.0,0.116,96,f
1950.0,0.074,96,f
1951.0,0.062,96,f
1952.0,0.053,96,f
1953.0,0.033,96,f
1954.0,0.054,96,f
1955.0,0.063,96,f
1956.0,0.048,96,f
1957.0,0.057,96,f
1958.0,0.058,96,f
1959.0,0.06,96,f
1960.0,0.037,96,f
1961.0,0.056,96,f
1962.0,0.037,96,f
1963.0,0.035,96,f
